user_id,email_creates_30d,email_publishes_30d,email_tests_30d,total_builder_events_30d
129221042,4,2,0,6
125181742,5,2,0,7
84046617,3,2,0,5
114532930,3,3,0,6
104058382,6,5,0,11
85929313,6,5,0,11
56475973,3,4,0,7
111337906,7,4,0,11
89384249,8,4,0,12
101872434,4,3,0,7
72184130,7,3,0,10
109179914,6,4,0,10
93788837,6,3,2,11
93252157,3,5,0,8
120439934,22,13,3,38
70820941,20,11,4,35
114952010,41,34,3,78
111163090,4,4,0,8
45991141,4,4,0,8
51341145,6,5,0,11
122457326,7,7,0,14
59791629,5,5,0,10
66652145,4,0,0,4
102026750,6,6,0,12
82039582,5,5,0,10
109629678,4,4,0,8
111196958,4,4,0,8
109383326,5,5,0,10
104176406,6,5,0,11
77291774,4,3,0,7
96338901,5,3,0,8
86602317,5,4,0,9
83898769,4,5,0,9
85338949,5,4,0,9
83099190,4,4,0,8
118796406,6,6,0,12
72937758,4,4,0,8
83510057,13,4,6,23
104166662,5,6,0,11
91588641,5,4,0,9
124280798,3,4,0,7
92906117,5,4,0,9
64984141,10,4,0,14
45097157,5,5,0,10
102076134,7,7,0,14
91630841,7,5,0,12
97236713,5,5,0,10
59020017,9,11,0,20
86901213,6,6,0,12
99261465,10,6,0,16
56606361,14,5,3,22
96388761,12,5,0,17
104469442,5,5,0,10
114095374,14,6,14,34
108227046,9,8,0,17
105975570,6,6,0,12
70765517,38,20,7,65
100159406,8,8,0,16
119212414,7,7,0,14
84987277,6,3,0,9
50292025,16,13,0,29
95442645,7,5,0,12
78201894,6,7,0,13
107944826,7,7,0,14
117359798,6,5,0,11
51353121,7,5,0,12
111318282,10,7,0,17
95298021,12,10,0,22
44882973,10,7,0,17
92110385,11,7,0,18
89113117,9,7,0,16
120054694,10,10,0,20
122965262,7,7,0,14
79674038,9,6,0,15
89852941,11,11,0,22
68031725,12,5,0,17
46888077,8,8,0,16
69883337,10,8,0,18
107155174,8,7,0,15
112931430,10,9,1,20
115159274,10,7,0,17
52920657,15,8,2,25
58236325,15,8,0,23
59642813,12,7,0,19
103496526,15,8,0,23
59201273,10,9,0,19
63065129,10,8,0,18
117138622,10,9,0,19
68063953,17,8,8,33
60881825,17,7,0,24
96333369,19,15,0,34
64553385,10,10,0,20
116055386,12,10,0,22
56626753,21,10,0,31
108083302,8,5,0,13
64231845,8,4,0,12
47248825,9,7,0,16
128719050,13,11,0,24
120221934,8,8,0,16
78886246,15,8,0,23
74541534,14,10,0,24
111381510,10,8,0,18
122648958,10,8,0,18
112525542,12,10,0,22
116587274,38,10,0,48
127462634,22,16,4,42
124519314,17,8,0,25
104030286,11,10,0,21
102076942,12,8,0,20
68314757,9,4,0,13
79103134,11,10,0,21
105978290,37,19,0,56
105142010,12,10,0,22
84405501,14,13,0,27
53528033,14,11,0,25
107828166,65,21,21,107
50999697,15,10,0,25
125022538,12,10,0,22
57712197,11,4,0,15
80125062,12,2,1,15
102180670,13,13,0,26
119438642,12,12,0,24
107521834,11,11,0,22
56927397,13,11,0,24
103639502,15,11,0,26
87168785,22,13,1,36
111229622,14,11,0,25
114614438,23,13,0,36
110515606,17,15,0,32
107634274,12,13,0,25
60900413,13,6,0,19
49772349,11,9,0,20
120504478,13,8,1,22
102238982,16,13,1,30
101121782,23,14,0,37
126920806,22,16,0,38
109543662,14,13,0,27
122388598,15,15,1,31
65132261,13,13,0,26
96700841,29,16,0,45
57175313,17,14,0,31
69229933,21,16,0,37
94898401,17,15,0,32
112366550,21,12,0,33
108487310,22,14,0,36
105551370,16,14,0,30
119894666,32,32,2,66
85992241,16,17,0,33
86871393,17,13,0,30
55495729,24,19,2,45
109192646,20,17,0,37
63199697,27,18,1,46
88451661,18,14,4,36
123904902,14,10,2,26
71105789,15,9,0,24
73582142,16,21,0,37
115309110,20,19,0,39
125107626,23,16,0,39
90304401,40,42,0,82
126507746,31,16,0,47
90226629,28,20,3,51
86601093,32,23,0,55
54732177,29,17,0,46
96867497,140,22,9,171
84049109,25,23,0,48
98390733,39,20,20,79
100742822,26,20,0,46
128452258,33,19,3,55
123800774,22,22,0,44
126871882,27,21,5,53
100923858,34,22,3,59
121612542,22,20,0,42
87073585,30,28,0,58
114112294,27,17,1,45
92529853,75,29,0,104
66883065,53,23,0,76
90731617,27,22,0,49
95928173,27,22,0,49
127276602,40,22,0,62
102757542,24,19,1,44
73173846,41,19,1,61
94180645,28,24,0,52
53393133,21,4,15,40
82827370,39,33,0,72
68419233,37,27,0,64
96511561,45,23,0,68
90948485,25,21,0,46
123816038,56,27,22,105
87097865,39,23,0,62
49379989,24,22,0,46
82799014,27,23,0,50
100090126,25,27,0,52
104266786,29,26,0,55
97590165,32,27,0,59
86903797,43,29,1,73
115800026,32,28,0,60
120315990,40,27,0,67
128715034,28,32,0,60
98334729,37,30,0,67
129232774,48,38,0,86
101848386,36,30,0,66
91986137,56,38,0,94
70796785,48,29,0,77
92308597,35,31,1,67
70823617,37,38,0,75
94539997,86,71,0,157
115076610,54,37,0,91
108134086,33,32,1,66
70186985,41,32,0,73
90219817,40,36,0,76
115368374,27,54,7,88
100574930,46,35,0,81
101104790,56,43,3,102
51451033,32,13,0,45
114724118,42,28,0,70
128528402,201,125,54,380
109340946,37,34,1,72
92250817,55,43,0,98
112756418,48,29,2,79
124737270,92,62,3,157
108241798,45,48,1,94
89234917,48,47,0,95
120510722,67,69,0,136
113473674,59,57,0,116
47565761,52,47,0,99
98574729,91,58,5,154
80140634,61,46,0,107
98113453,214,68,137,419
101491666,82,73,0,155
121154006,131,86,2,219
102069146,74,59,4,137
122983382,88,80,6,174
83314649,84,79,3,166
115929958,117,90,2,209
108210150,143,109,5,257
115094622,220,212,0,432
207710354,1,1,0,2
245783114,2,2,0,4
200679178,5,2,0,7
250884635,5,3,1,9
232430118,5,4,0,9
217974238,4,0,4,8
220201158,5,5,0,10
200267022,8,6,0,14
232230510,5,5,0,10
249226699,8,7,0,15
216581754,19,4,10,33
208759670,24,13,0,37
225822054,22,17,0,39
208172078,39,29,1,69
224269862,109,8,16,133
216462706,165,165,0,330
225814054,3,2,0,5
238980446,1,1,0,2
208695818,1,1,0,2
232343674,6,4,1,11
229916266,18,15,1,34
248208032,2,0,0,2
249202898,2,2,0,4
248402278,3,2,0,5
245287126,6,2,0,8
203647870,10,2,4,16
219959282,8,4,0,12
229362874,5,3,0,8
247909255,4,0,2,6
214236850,14,9,3,26
246393338,4,4,0,8
243887386,4,4,0,8
235375710,4,4,0,8
216060718,8,5,0,13
238942846,8,5,0,13
244245250,8,7,0,15
237393746,8,7,0,15
211415854,8,6,0,14
210430714,15,8,0,23
203393770,12,6,0,18
230274638,9,7,0,16
222581906,50,32,7,89
249619767,8,0,6,14
212468038,8,8,0,16
245385142,10,7,0,17
244921830,12,7,0,19
243269014,9,8,0,17
211005558,11,8,0,19
203907726,10,9,0,19
248169256,12,10,0,22
219723242,20,11,4,35
212413562,11,11,0,22
234464390,15,12,0,27
204479714,16,11,1,28
235942386,15,14,0,29
242703038,21,15,0,36
229059818,36,22,1,59
225966334,24,14,0,38
244392250,25,25,0,50
233886938,40,31,0,71
240540154,31,24,0,55
210087754,38,34,0,72
218146666,38,24,0,62
225240810,51,43,0,94
235837570,52,43,0,95
239238566,120,57,8,185
208259730,62,50,1,113
236934942,67,54,1,122
212885226,64,60,0,124
218950634,68,68,0,136
228677586,78,69,0,147
233908354,82,58,0,140
226102326,143,97,0,240
215204366,171,122,14,307
219820174,235,182,0,417
40122325,1,0,0,1
35196581,0,1,0,1
39917505,1,1,0,2
51873961,2,2,0,4
83245570,3,2,0,5
80597574,8,4,0,12
22593251,3,3,0,6
26690995,3,3,0,6
74190274,3,3,0,6
38920013,3,3,0,6
84205497,4,3,0,7
69375085,0,3,0,3
42457877,14,14,3,31
1372833,4,4,0,8
59275005,4,4,0,8
48305965,4,4,0,8
9371257,5,4,1,10
6897914,6,4,0,10
5643130,5,4,0,9
33266441,4,4,0,8
76567102,5,4,0,9
74047726,5,4,0,9
33600029,5,5,0,10
44331353,5,4,0,9
42776033,5,0,0,5
29999719,6,5,0,11
63343797,11,5,0,16
60858417,6,6,0,12
56449501,7,6,0,13
31543619,7,7,0,14
84740769,7,7,0,14
82264930,41,20,10,71
62255701,14,10,1,25
37873193,13,9,0,22
83510753,11,9,0,20
31139187,8,9,0,17
76717770,10,7,2,19
37672681,11,11,0,22
37667797,16,13,0,29
40672509,26,13,13,52
25316783,14,12,0,26
53741261,13,5,0,18
11416951,14,9,0,23
2413142,15,14,0,29
87460225,22,17,3,42
71416030,17,11,0,28
9423073,18,13,0,31
36617261,24,19,0,43
13303567,23,23,0,46
36194373,32,32,0,64
1234413,33,24,0,57
92743097,2,2,0,4
131283254,2,2,0,4
101441962,1,1,0,2
195042038,1,0,1,2
213874798,1,1,0,2
252302295,1,0,0,1
161437142,3,2,0,5
157409358,1,1,0,2
124244354,9,3,0,12
188855202,1,1,0,2
108745182,4,3,0,7
179652058,3,3,0,6
112307698,3,3,0,6
100409782,2,1,0,3
103656626,3,3,0,6
216508282,3,3,0,6
174832305,7,5,0,12
249525544,2,2,0,4
109956826,3,0,3,6
113541306,4,4,0,8
113207958,3,2,1,6
100806082,4,3,0,7
252316291,3,0,0,3
165343426,6,5,0,11
188907318,4,4,0,8
173830885,7,7,0,14
233517634,4,3,0,7
199096366,10,6,0,16
224430514,8,4,4,16
246081430,2,3,0,5
114998094,6,6,0,12
188240830,12,9,0,21
121134522,8,5,0,13
217179182,21,5,6,32
170546633,6,5,0,11
195015358,12,1,0,13
169274390,5,0,5,10
100394710,8,6,1,15
137126149,7,7,0,14
157319602,6,7,0,13
243527954,8,6,0,14
217270510,7,7,0,14
96115793,3,9,0,12
216146302,9,8,0,17
141750473,9,8,0,17
101784234,12,8,0,20
144191565,15,11,0,26
106217554,7,6,0,13
124848230,18,13,0,31
101597918,15,15,0,30
236004098,9,5,0,14
126349466,11,8,0,19
147935766,9,7,1,17
146950710,7,8,0,15
124687774,16,12,0,28
99983030,16,9,0,25
144179133,17,11,0,28
184903726,14,12,0,26
152178582,18,8,0,26
199252826,12,11,0,23
196754050,33,14,0,47
231722718,9,5,0,14
200476942,14,15,0,29
138634213,26,14,0,40
123667154,19,16,0,35
136660997,11,3,0,14
90680681,38,15,2,55
248575086,24,12,1,37
147918158,20,20,0,40
195008170,30,24,2,56
175178441,25,19,0,44
184242298,26,21,2,49
148749970,27,19,0,46
166263286,28,20,0,48
176130178,40,23,0,63
134773502,23,19,0,42
178984342,39,27,0,66
129846942,42,26,0,68
112106650,22,19,0,41
201039942,27,24,0,51
148064902,39,24,0,63
135613082,26,26,0,52
164878282,35,20,0,55
136493341,51,31,0,82
133341698,34,32,0,66
143687393,36,37,0,73
144395001,56,38,7,101
178207878,102,66,10,178
184019538,57,55,0,112
130281902,57,50,0,107
148252322,114,71,2,187
160524110,119,91,0,210
179620654,103,89,0,192
173019745,118,95,1,214
141508705,100,96,0,196
152181370,209,124,19,352
36657293,4,2,0,6
12927291,1,2,0,3
8685181,9,1,5,15
27289239,1,1,0,2
21714515,3,2,0,5
31639347,2,1,0,3
29282523,1,3,0,4
32940490,3,3,0,6
10814007,4,2,0,6
25567632,1,1,0,2
19939839,1,1,0,2
16529071,8,6,0,14
14165667,3,3,0,6
33561801,3,3,0,6
33755745,1,2,0,3
19923043,4,2,0,6
36245409,2,3,0,5
20321988,7,4,0,11
25511047,7,2,0,9
20311024,9,5,0,14
1418517,5,4,0,9
33206433,6,6,0,12
26573143,6,5,0,11
22201683,10,8,0,18
13327511,9,5,0,14
32313646,3,1,1,5
33597409,3,2,0,5
14796391,4,4,0,8
28458831,7,4,0,11
36052833,11,5,5,21
27807135,3,3,0,6
607637,10,9,0,19
1021985,5,6,0,11
30723407,4,4,0,8
6967253,6,5,0,11
218701,14,6,0,20
353473,6,2,3,11
2261378,14,12,0,26
15508303,4,3,0,7
28619131,17,11,0,28
3573178,9,6,1,16
36483677,8,7,0,15
7383921,11,6,0,17
5233874,5,5,0,10
18562739,7,7,0,14
28872283,14,9,0,23
3917470,7,7,0,14
32220510,9,9,0,18
5565918,11,8,0,19
32346734,21,17,0,38
1044761,14,14,0,28
27726015,9,9,0,18
36036773,11,11,0,22
8323413,10,8,0,18
24429071,18,12,1,31
24251619,20,10,3,33
19268115,12,7,2,21
2811762,9,9,0,18
27891235,21,22,0,43
5687510,13,13,1,27
3772986,18,16,0,34
6498422,21,14,0,35
5919426,29,22,0,51
2105781,34,23,1,58
35668229,29,24,2,55
22233691,33,26,0,59
24837087,37,34,0,71
9749337,26,22,0,48
19231619,27,14,0,41
134493946,2,2,0,4
172619501,2,3,0,5
110458330,1,1,0,2
130070978,6,3,0,9
120434334,1,1,0,2
160722282,1,1,0,2
114221310,2,2,0,4
151294302,2,2,0,4
129034926,7,4,0,11
138203573,42,33,3,78
133934778,12,8,0,20
149926262,4,4,0,8
158180510,4,4,0,8
169928337,6,0,6,12
115688314,2,2,0,4
155314338,2,2,0,4
119163814,5,3,0,8
141380929,6,3,0,9
139558845,4,5,0,9
148298266,3,2,0,5
104623246,7,5,0,12
107860194,5,3,0,8
117435398,9,6,0,15
130403914,4,3,0,7
162077766,2,2,0,4
132639170,9,6,0,15
138328381,3,2,0,5
124527114,16,13,2,31
112916518,7,5,0,12
133361890,11,8,0,19
107329142,6,3,0,9
142959729,5,5,0,10
179816602,3,4,0,7
177107877,6,5,0,11
176620905,4,3,0,7
139765021,8,6,0,14
167742218,3,3,0,6
112514766,8,3,0,11
164040522,8,5,0,13
133955054,6,4,0,10
156773414,8,5,0,13
131836566,4,5,0,9
153437130,12,6,0,18
133264822,7,4,0,11
163657550,7,4,0,11
177504745,8,6,0,14
137345377,7,4,0,11
151098602,9,8,1,18
113608846,5,5,0,10
144291361,8,7,1,16
134944994,7,5,0,12
159739166,11,6,0,17
143503885,12,6,0,18
167164082,9,9,0,18
150908530,22,6,4,32
122187202,11,6,0,17
156864846,11,9,0,20
145553910,9,4,0,13
144278785,9,6,0,15
151466794,7,6,0,13
172735653,6,6,0,12
166351614,9,10,0,19
110031354,10,5,0,15
111276782,8,6,0,14
160589842,8,8,0,16
156295026,9,8,0,17
147580838,10,8,0,18
131535870,13,7,2,22
143734569,10,7,2,19
142209485,12,10,0,22
143894977,10,10,0,20
113151978,8,7,0,15
133109490,16,13,0,29
157846602,10,8,0,18
161913354,41,29,10,80
132708502,7,0,6,13
176128005,11,8,0,19
139584645,8,8,0,16
165900214,9,8,0,17
138327929,24,24,1,49
177326513,7,7,0,14
160282782,18,13,0,31
153793762,32,15,3,50
153375102,36,23,11,70
131456030,19,15,0,34
136992177,14,10,0,24
130026246,13,5,0,18
175325485,8,6,0,14
117019814,13,9,0,22
177076605,18,11,0,29
113149426,13,10,0,23
148943770,15,15,0,30
142436481,9,7,0,16
178088869,10,9,0,19
141277557,32,22,0,54
124651934,14,10,0,24
152820646,25,18,0,43
147215042,27,17,0,44
162676998,17,10,1,28
135201862,15,11,0,26
136494105,12,14,0,26
136274858,23,16,0,39
146092190,32,20,8,60
104990574,34,16,0,50
112792334,19,14,1,34
157954194,14,7,0,21
133669146,22,22,1,45
176696186,20,14,0,34
174209909,32,20,0,52
130555706,15,11,0,26
142022805,21,22,0,43
130575166,20,21,0,41
174462025,19,17,1,37
169033798,13,15,0,28
176025037,31,20,2,53
142558017,28,22,0,50
135551158,18,12,0,30
147314326,13,7,0,20
176518213,24,19,0,43
177074033,37,42,1,80
143756081,17,16,0,33
172715541,19,15,0,34
145868214,32,19,0,51
152189902,24,22,0,46
163352398,20,17,0,37
123692242,23,22,0,45
162541586,28,23,0,51
105843786,65,32,17,114
128754002,18,14,0,32
152078982,18,17,0,35
178006709,32,33,0,65
177490833,28,20,1,49
122931930,16,11,0,27
109054606,37,29,2,68
133348510,21,9,0,30
147554690,30,22,0,52
176504625,40,37,0,77
150211038,204,143,48,395
149913122,39,33,0,72
137974169,35,33,0,68
138228405,32,30,0,62
129467130,41,37,0,78
156109298,25,21,2,48
165516998,86,58,4,148
141748333,53,39,2,94
138903317,128,94,0,222
108777294,74,64,1,139
168809446,64,49,1,114
176936501,102,96,1,199
131871554,118,83,0,201
143062837,73,36,15,124
141562869,89,60,5,154
131106698,106,105,0,211
174346497,217,175,0,392
169870937,197,140,0,337
153817670,395,301,1,697
173031141,633,619,9,1261
8192553,1,2,0,3
10043971,4,1,1,6
34519113,1,1,0,2
72604,1,1,0,2
23480135,1,1,0,2
22033640,3,1,0,4
566941,2,4,0,6
21942060,6,3,0,9
7537629,3,3,0,6
19668219,3,3,0,6
35168373,4,4,0,8
26029087,4,5,0,9
31130815,4,3,0,7
5967158,6,4,0,10
29572099,6,4,0,10
9985223,7,6,0,13
31409715,7,5,0,12
24313443,7,4,0,11
13280947,9,6,0,15
7010041,7,3,0,10
31526079,8,7,0,15
25129035,8,9,0,17
20010251,12,8,1,21
29476503,10,4,0,14
20267128,12,11,0,23
5698450,14,6,0,20
23171227,21,12,0,33
129887502,1,1,0,2
210337694,1,2,0,3
197692222,1,0,0,1
205141258,1,1,0,2
214471558,3,3,0,6
166417510,4,0,0,4
204727430,3,3,0,6
214028838,2,1,0,3
150423094,3,1,0,4
183960394,3,2,0,5
190903438,1,1,0,2
192089002,1,2,0,3
194152582,3,2,0,5
205369762,2,1,0,3
131077794,6,4,1,11
177197173,18,9,1,28
137273953,15,11,1,27
184720810,17,13,1,31
138390673,6,6,0,12
137689569,7,4,0,11
195161686,2,2,0,4
157358146,3,3,0,6
155436878,19,10,0,29
197626162,2,2,0,4
138831057,2,0,0,2
130763810,2,2,0,4
146535526,4,5,0,9
130145570,6,2,3,11
164473990,6,2,4,12
181066350,0,2,0,2
180996818,5,3,0,8
154346550,2,2,0,4
176248709,3,2,0,5
198264670,3,3,0,6
164475798,3,2,0,5
149349338,3,3,0,6
159418230,8,6,0,14
191084102,6,5,0,11
193994414,4,4,0,8
161415770,9,10,0,19
208591710,3,2,0,5
153332274,4,3,0,7
185065098,6,6,0,12
131847586,2,3,0,5
132378222,13,4,0,17
145226258,7,3,0,10
186826270,2,4,0,6
200578602,5,4,0,9
167228486,3,4,0,7
145529410,4,4,0,8
172077957,6,4,0,10
183139758,5,5,0,10
181499014,9,8,0,17
136907301,9,5,0,14
154995814,15,11,0,26
148580122,3,4,0,7
185834190,12,7,1,20
187486314,5,5,0,10
154211738,4,4,0,8
182607734,7,6,0,13
130424218,15,7,1,23
167925850,6,5,0,11
153684534,9,8,0,17
133575746,14,8,0,22
152464766,19,10,2,31
187838810,9,7,0,16
143750133,14,7,4,25
182277010,11,6,0,17
167200366,7,6,0,13
156988606,10,7,0,17
145361990,19,16,0,35
162147786,7,3,2,12
186978978,9,5,0,14
161351466,7,7,0,14
193422098,7,7,0,14
135118662,25,8,8,41
194271762,17,8,0,25
189090714,11,9,0,20
174070285,8,8,0,16
186177314,17,12,0,29
187561590,26,8,0,34
147474738,9,8,0,17
160804122,26,4,0,30
193992998,8,3,0,11
137706769,9,9,0,18
163754102,11,9,0,20
209980486,12,8,0,20
176380345,14,13,2,29
186913206,15,10,0,25
161622022,16,10,0,26
183658218,10,12,0,22
146181218,11,11,0,22
204053110,12,7,0,19
183620354,15,10,0,25
131270106,22,14,0,36
199676458,21,20,0,41
186780910,21,14,0,35
181465590,15,16,0,31
196774166,22,14,0,36
187291754,41,11,1,53
196202958,13,5,0,18
139673509,24,13,1,38
198761198,20,17,0,37
157876046,16,16,0,32
153534114,18,13,0,31
166812986,20,10,2,32
197147698,15,3,0,18
160331962,78,38,22,138
148134426,18,12,3,33
134944830,16,10,0,26
164447710,24,20,0,44
181977434,26,24,0,50
153725566,22,11,0,33
182436630,41,24,0,65
194531818,34,30,0,64
193256226,21,11,2,34
168288102,27,21,0,48
161844314,35,23,2,60
183205090,66,24,0,90
196377238,47,40,0,87
177791301,40,26,3,69
187701954,28,7,5,40
193620106,83,38,39,160
147628070,44,47,0,91
200041214,40,36,0,76
198847274,47,42,0,89
204756474,37,6,14,57
134609246,51,6,0,57
195987802,104,70,0,174
247163059,1,0,0,1
235226842,1,0,0,1
237416146,2,1,0,3
247018246,3,1,0,4
245330674,3,2,0,5
233131630,5,4,0,9
248452650,6,3,0,9
247422637,18,6,2,26
248394811,6,4,0,10
247755230,7,8,0,15
245177034,4,0,5,9
237226470,10,6,0,16
246613078,12,6,0,18
228922526,6,7,0,13
225409022,14,11,0,25
227086170,22,20,0,42
229660014,18,0,0,18
229041866,26,13,0,39
225678654,20,11,0,31
244358182,20,10,0,30
229736970,133,73,37,243
172560505,1,1,0,2
235228426,1,1,0,2
239595218,1,0,0,1
221703738,5,1,0,6
195845302,5,4,0,9
226918026,1,1,0,2
227731386,2,4,0,6
202254714,2,1,0,3
176310777,1,1,0,2
223145754,1,1,0,2
179792082,4,2,0,6
188841874,1,1,0,2
185637514,27,23,1,51
171969697,2,1,0,3
199689186,3,3,0,6
201569934,4,4,0,8
186865974,2,2,0,4
220926926,4,2,0,6
169931221,4,4,0,8
175240925,5,5,0,10
209065614,4,5,0,9
233640134,3,1,0,4
207071146,4,5,0,9
234939906,5,3,0,8
166063118,9,4,1,14
226355038,3,4,0,7
222059986,15,6,4,25
220693590,4,3,0,7
178616090,11,8,0,19
198571198,5,5,0,10
173370145,11,6,0,17
218540282,6,6,0,12
213307038,6,6,0,12
186387002,8,8,0,16
199348398,21,13,9,43
204754678,9,7,0,16
216415342,10,7,0,17
199384982,9,8,0,17
192831590,12,11,1,24
178917602,15,13,0,28
240131774,17,5,0,22
201651534,18,16,0,34
218841958,25,25,0,50
177868385,22,12,0,34
188499478,26,7,0,33
202388826,26,21,0,47
215731554,32,25,0,57
236474858,36,24,4,64
205083590,43,36,4,83
252682059,1,0,0,1
248508842,2,0,0,2
76855034,1,1,0,2
50796485,11,10,1,22
28053827,1,1,0,2
85585393,8,5,1,14
8958261,2,2,0,4
49022417,2,1,0,3
84993437,1,2,0,3
81558898,4,1,0,5
13242827,6,6,0,12
57799477,3,1,1,5
66682041,5,2,0,7
18066167,2,1,0,3
33531677,5,5,0,10
38231433,5,3,0,8
18221919,3,4,0,7
66253589,12,5,0,17
41249697,81,53,5,139
53243365,7,0,0,7
45137693,9,4,0,13
68743181,10,8,1,19
59453129,12,10,0,22
87733469,11,8,0,19
21185475,11,6,0,17
35310189,16,16,0,32
74884934,28,2,19,49
247816501,4,2,0,6
238592234,3,1,0,4
249603883,1,1,0,2
239389950,8,1,0,9
252883755,3,2,0,5
248437831,2,2,0,4
234576226,5,4,0,9
224176630,7,5,0,12
247122966,6,3,1,10
249223105,6,6,0,12
250160591,9,7,0,16
245932662,6,5,0,11
247264994,0,1,0,1
2140657,3,3,0,6
2025045,4,4,0,8
1750589,4,5,0,9
52506,9,8,0,17
3697910,8,7,0,15
248084385,2,2,0,4
210007818,3,2,0,5
226541542,1,1,0,2
245620254,3,2,0,5
219116114,4,4,0,8
252534395,1,0,0,1
246634678,1,1,0,2
220061686,6,1,0,7
243642730,0,1,0,1
246474222,14,2,11,27
232435762,0,2,0,2
223516674,2,2,0,4
246581330,0,1,0,1
222507690,3,3,0,6
224981514,4,3,1,8
207696534,4,0,2,6
249111628,7,4,0,11
207092654,10,8,0,18
207785406,17,10,0,27
214348718,12,10,0,22
224140482,21,20,0,41
236715458,53,34,0,87
5588934,1,1,0,2
13097071,6,2,1,9
6454094,3,3,0,6
2080337,4,2,0,6
1264113,7,6,0,13
13739523,8,7,0,15
13001075,11,12,0,23
7179249,10,4,0,14
5472114,11,8,0,19
5204814,13,11,0,24
5766850,10,4,0,14
197287666,13,12,1,26
197259542,1,1,0,2
227888782,6,1,0,7
198026150,2,2,0,4
248193205,3,2,0,5
201182398,2,2,0,4
212474886,2,2,0,4
248426438,5,3,2,10
239544582,2,2,0,4
213372142,3,0,0,3
212839582,4,4,0,8
241490018,5,3,0,8
247716538,7,6,0,13
198132790,12,8,0,20
227405366,7,5,0,12
219212382,7,4,0,11
236643110,7,4,2,13
201694378,10,9,0,19
232370414,13,11,0,24
214489066,8,0,0,8
198872482,13,9,0,22
196505254,12,11,0,23
198563882,18,15,2,35
202887286,19,6,0,25
183762614,1,1,0,2
241258270,1,1,0,2
179698914,1,0,0,1
191155626,1,0,0,1
242834050,1,1,0,2
193302590,3,3,0,6
192752022,1,1,0,2
213248730,2,1,0,3
190329506,1,2,0,3
222192674,1,1,0,2
188528546,9,7,2,18
179012606,3,1,0,4
185660422,2,2,0,4
227384654,2,1,0,3
191914906,7,2,0,9
204679062,3,2,0,5
242776366,6,2,2,10
178087333,6,3,1,10
209350022,7,5,0,12
188437086,6,3,0,9
200621374,3,3,0,6
178145737,4,5,0,9
203445662,7,4,0,11
199628982,10,9,0,19
195946494,8,7,0,15
201363574,6,7,0,13
208744074,14,2,11,27
187021426,17,14,0,31
181189334,22,5,0,27
199099338,17,9,1,27
191417914,36,14,4,54
235083006,1,1,0,2
200314790,1,1,0,2
113863062,2,0,2,4
252973523,1,0,0,1
129319990,1,0,0,1
144877058,2,3,0,5
197691438,2,1,0,3
249476748,1,0,0,1
113872234,0,1,0,1
123925946,3,5,0,8
190232186,2,2,0,4
117060374,5,2,0,7
104023106,2,2,0,4
106072754,15,7,6,28
170234825,6,3,0,9
184730006,14,8,0,22
187336338,6,6,0,12
157057730,28,29,0,57
100443806,20,11,0,31
234823530,11,7,0,18
253500223,1,0,0,1
253510799,1,0,1,2
253521255,2,1,0,3
143567553,1,1,0,2
107009766,3,2,0,5
148514022,1,1,0,2
171271017,1,1,0,2
116181234,4,2,0,6
158868850,1,0,0,1
133455450,1,0,0,1
116858114,2,2,0,4
149117506,2,2,0,4
175025437,2,1,0,3
157343390,2,1,0,3
109820494,3,1,0,4
104100162,0,1,0,1
122039738,2,1,0,3
101510974,1,1,0,2
161963850,1,1,0,2
159337594,2,2,0,4
106891506,7,6,0,13
96408377,3,2,0,5
159238058,8,3,0,11
140141273,3,3,0,6
126983558,4,3,0,7
107861734,3,1,0,4
129769966,4,4,0,8
194364134,3,3,0,6
183374138,6,5,0,11
168962894,4,4,0,8
162017410,6,4,0,10
188977658,5,1,1,7
134148698,5,5,0,10
135956830,5,5,0,10
96473501,8,5,0,13
128301718,10,6,0,16
192402938,6,4,0,10
185637254,5,5,0,10
124774406,11,4,3,18
143561869,6,5,0,11
117937490,6,4,0,10
186485466,5,2,1,8
111733782,6,1,0,7
134614922,10,8,0,18
100089366,11,6,0,17
102350534,15,8,0,23
169845185,5,7,0,12
122278162,8,9,0,17
163328442,17,13,0,30
98576245,10,10,0,20
101070162,9,10,0,19
138004005,15,13,0,28
175377433,15,15,0,30
96910077,18,16,0,34
171402517,25,23,0,48
100715746,38,21,2,61
253943983,1,0,0,1
253698659,4,1,0,5
253828391,7,3,0,10
253811227,1,0,0,1
253022743,1,0,0,1
253995403,5,1,1,7
253968579,1,0,0,1
252645815,1,0,0,1
253339147,3,2,0,5
253913319,7,1,2,10
253749915,1,1,0,2
253832127,9,3,0,12
252643151,3,0,0,3
253722423,2,1,0,3
253905799,11,7,0,18
251650523,2,0,0,2
248711423,1,0,0,1
253788739,4,2,0,6
250447327,2,2,0,4
253770043,5,2,1,8
252973019,5,4,0,9
253319119,13,7,0,20
253651875,11,6,2,19
253722615,13,0,0,13
248246106,3,2,0,5
253533667,1,0,0,1
253665747,3,0,0,3
247930410,1,1,0,2
253611203,12,0,0,12
247887903,6,2,0,8
21103575,24,19,5,48
14267135,9,8,1,18
9432229,2,1,0,3
13167003,2,2,0,4
23454455,2,2,0,4
41072253,7,4,0,11
37281913,1,0,0,1
21304892,3,3,0,6
40736753,2,1,0,3
32415406,7,4,0,11
13624183,2,2,0,4
4837390,6,2,1,9
17206843,2,2,0,4
38826741,9,6,0,15
