user_id,email_creates_prev30d,email_publishes_prev30d,total_builder_events_prev30d
203783782,101,81,194
3101310,1,1,2
284,1,0,1
97398,3,2,5
2587426,4,4,8
2280738,24,20,48
1079725,11,10,21
3507138,6,6,12
999161,14,9,23
4929406,12,8,20
4927770,16,10,27
3760570,54,34,90
65153,15,13,28
72023222,1,0,1
56768765,2,0,2
49064945,2,0,3
57574601,36,20,57
106303330,19,14,34
36066573,1,0,1
60915705,2,2,4
46855301,0,2,2
43617309,3,1,4
84921341,2,1,3
39669825,0,1,1
95083965,2,1,3
56722713,47,24,72
89247033,1,1,2
96954805,2,1,3
58813873,5,3,8
49579693,5,4,9
83263661,5,2,7
39818241,4,3,7
98591973,1,1,2
35942449,6,4,10
55556977,23,9,35
36540581,3,3,6
83705661,2,2,4
46828389,4,2,6
34007821,3,3,6
83981993,4,4,8
108498674,4,4,8
46294333,38,26,67
49813869,4,4,8
42576741,2,1,3
40050081,9,6,15
38461485,39,30,73
61818741,59,35,102
69452893,4,4,8
106003798,1,5,6
62032433,3,4,7
50254429,37,30,72
49101405,5,4,9
84570517,3,2,5
80721178,7,7,14
48289633,4,4,8
41789669,6,5,11
34824621,4,3,7
37572105,7,5,12
38657089,5,7,12
85804005,4,4,8
68231793,8,4,15
100868694,6,5,11
41602141,6,4,10
63489309,132,119,260
52346369,5,4,9
45289409,4,4,8
53793361,4,3,7
35424225,3,3,6
65668913,3,3,6
84460857,5,7,12
69231321,11,8,19
51697101,8,7,15
41018601,5,5,10
56871725,13,8,21
57513821,4,4,8
96833801,9,6,15
59361213,10,6,16
74567954,9,8,17
71036489,6,6,12
80651078,9,5,14
41813537,6,6,12
46575909,8,5,13
61126293,1,1,2
61567841,6,6,12
47630613,9,6,17
61250685,3,5,8
68347629,9,8,17
61577837,9,7,16
102063530,11,9,20
71897746,7,5,12
51673297,8,7,15
73710518,9,9,18
35344509,6,4,10
58239069,7,6,13
38751537,9,10,19
100716266,8,8,16
107454530,7,5,13
53876877,15,14,29
37421313,12,10,22
64553257,6,6,12
40512621,7,5,12
105707774,2,0,2
56577009,12,11,23
41338457,24,10,40
98665877,8,9,17
57049765,10,9,19
80604770,4,3,7
81968974,12,5,17
79740694,41,34,86
41168005,6,9,15
53773337,10,8,18
106370826,11,8,19
53408977,8,8,16
66373773,11,9,20
54031241,12,11,24
44143677,9,9,18
86542385,8,9,17
56335437,13,10,24
37568489,18,8,26
56768741,8,6,14
60240617,10,10,20
65360181,9,9,18
40362833,11,9,20
59053861,9,9,18
44659069,32,9,41
88672261,9,8,17
44590345,8,3,14
55036441,11,5,17
68894977,11,9,21
80041078,14,9,23
62965469,8,8,16
53647649,14,15,29
63894069,11,10,21
106914266,17,11,28
44054889,12,12,24
60898577,10,10,20
38904377,10,8,18
57132469,10,9,19
61199745,13,10,23
71272462,11,11,22
94388321,23,16,43
81294994,37,43,80
85970549,9,9,19
106648998,7,6,13
78489606,8,8,16
61782101,8,5,13
100532954,8,8,16
44528961,16,10,32
54479561,15,10,25
61324113,11,10,21
93304413,15,11,26
66184109,11,12,23
94341557,13,14,27
76398786,17,7,25
60149621,13,10,23
53071473,7,7,14
40821205,10,7,17
75384342,14,10,24
54874929,14,14,28
75355126,18,15,33
78674186,15,10,25
49381129,14,13,27
58507361,21,18,39
91434557,17,13,30
35503941,9,12,21
47567889,16,18,34
85854125,16,8,24
62327845,15,13,28
42617385,12,9,21
35916085,16,14,30
34258037,13,11,24
54910633,17,13,30
64421513,18,12,30
60766949,22,19,42
47557417,16,13,29
95934961,39,20,61
42062225,15,15,30
41130809,14,7,26
42001553,15,14,29
84452521,15,14,29
44952769,13,13,26
90233865,25,18,43
42816673,16,15,33
62795049,21,18,39
71574686,29,18,49
35105805,13,12,25
105361226,12,12,24
65073197,24,20,44
63468425,12,15,27
61319937,12,14,26
59242853,17,17,34
33740601,14,14,28
49747821,15,13,28
54412637,22,17,40
36168073,18,16,34
53507421,13,6,19
91488597,15,15,30
45017661,28,16,44
62490741,31,16,47
107361398,21,17,38
79859630,28,18,46
46237781,25,13,38
57210737,17,15,33
63739361,37,11,69
104914802,17,11,28
42504169,19,14,33
96401121,18,16,34
84953541,30,17,49
37769349,19,21,40
68923537,17,16,33
76861790,14,10,24
53877329,18,13,31
40872973,20,20,40
45458061,44,25,72
42041437,23,21,44
51071653,15,11,28
101276678,18,17,35
68440989,22,18,40
35935501,17,18,35
47517521,21,18,39
50015793,17,17,34
55017869,16,13,29
38740609,23,25,49
55041501,15,9,24
67292549,15,16,31
43179805,10,8,18
79093418,16,12,28
46506433,22,18,40
60618441,19,18,37
36394545,35,31,70
88935529,26,24,50
48385053,19,17,36
107313434,23,14,38
45880465,36,25,61
81974690,18,18,36
44490269,44,29,77
60452605,27,30,57
98246969,7,6,13
54954573,28,15,43
52712041,24,25,49
91834245,12,6,18
36129337,24,21,45
60353797,43,24,70
36998497,20,18,38
51800737,34,24,59
46850153,31,15,46
43083569,35,27,63
56369437,38,23,62
45711917,26,21,47
44924457,29,20,49
50638461,27,24,51
42349777,34,24,58
51354405,57,26,83
62457257,23,18,41
55821133,25,20,45
52094441,24,20,44
34466601,172,65,273
50036429,51,29,82
58133789,31,27,58
49968285,30,27,57
35469345,44,30,74
63821053,40,27,67
56184229,27,22,49
46756061,38,34,72
63949405,25,19,44
70054657,30,30,60
43316537,44,24,68
105738070,28,27,55
53743365,32,11,46
33980873,41,16,57
52798017,35,26,61
64519805,32,15,48
37788589,37,35,72
53209977,28,24,52
54958545,26,9,35
48335997,31,28,59
56804529,32,41,74
79130650,23,12,42
68350285,32,27,59
40193185,47,32,88
61838901,31,30,61
82272326,29,10,54
56815897,54,44,98
47947929,27,31,58
45248089,36,33,69
39335757,34,33,67
49110929,0,31,31
51390829,45,24,72
51367973,61,18,94
84196353,39,32,71
47899621,44,35,81
58292313,61,35,96
74566314,34,16,51
53833697,62,34,96
101832198,19,8,27
51293421,30,36,66
83189670,33,32,65
56649721,46,21,69
35037261,54,36,96
33975201,37,34,71
46833669,57,43,100
64699505,27,22,49
46286637,53,44,99
45379585,88,51,139
51336913,36,33,69
52106989,66,57,124
49818369,10,40,50
34952749,60,42,102
51517569,43,41,84
73525634,64,47,136
45504877,65,50,117
82993098,71,38,112
61324441,35,22,58
61487185,46,45,91
34484101,61,45,106
52124045,39,40,79
79263658,50,46,96
55180217,127,81,208
48767781,74,56,131
98977697,50,42,92
55421249,161,105,319
41653433,88,53,148
36908165,57,55,112
82232170,74,72,146
50229033,57,56,113
50126733,84,74,161
56052077,50,38,88
33925793,89,85,174
53080321,91,81,172
74153854,94,87,181
53445097,102,72,189
39932465,84,84,175
56121861,139,121,260
75385450,85,86,171
56897437,101,98,199
53059277,189,111,300
92110209,198,107,361
33929857,59,24,111
51327785,145,140,289
57963297,163,139,302
65870213,1,1,2
36761293,2,2,4
9493013,1,1,2
57194809,1,1,2
15317067,14,5,20
36685001,1,1,2
47137277,1,1,2
34817269,1,1,2
1847653,1,1,2
41859013,2,1,3
7170185,3,1,4
63323421,2,2,4
11514371,3,1,4
31493955,1,1,2
26310435,3,3,6
49915053,5,2,7
9266761,0,1,1
37379777,4,1,7
59736285,1,2,3
54976121,3,2,5
9200629,5,5,10
56057449,2,2,4
4467778,2,2,4
32320582,4,3,7
43900221,3,3,6
46206473,3,3,6
1646349,3,5,8
11314011,39,32,75
14823063,11,12,23
21943024,4,3,7
39786901,4,2,6
62434541,5,4,9
53631077,2,3,5
33117402,4,4,8
37158773,2,2,4
59662261,6,5,11
27939599,1,1,2
40084765,6,2,8
56388325,7,5,12
7768117,3,3,6
14949503,12,9,21
10614499,6,4,10
9442329,4,4,8
38398517,3,3,6
50897861,3,2,5
5688570,4,4,8
43084265,4,3,7
29616735,14,7,21
25750411,4,4,8
33405381,115,103,227
25187535,5,4,9
11309935,2,1,3
21145055,4,4,8
40659233,4,4,8
23697571,2,2,4
21197307,4,4,8
37634593,4,5,9
14421751,5,4,9
15066459,8,5,13
47194041,8,4,12
51091721,6,6,12
3965538,9,6,15
25576476,4,4,8
49167325,10,6,17
9702093,114,69,192
51121561,63,24,89
1234005,8,6,14
29745143,9,6,15
27941171,6,5,11
53375265,4,4,8
20887747,13,6,19
24390403,4,4,8
44898561,4,4,8
35693173,13,8,22
1406353,6,6,12
60101133,2,3,5
15046359,5,5,10
43106149,6,5,12
30390467,5,5,10
59217493,6,6,12
56321017,6,6,12
36522505,5,5,10
56333957,22,18,44
30850219,26,19,49
1583433,3,3,6
33016254,11,5,16
25401127,5,3,8
27238623,6,5,11
53571341,6,4,10
33059490,13,10,23
48806241,9,6,15
8798885,2,1,3
51296601,5,5,10
6853214,7,6,13
25903159,10,8,18
43777449,11,6,19
6414482,16,5,21
33890385,6,1,9
31689915,6,5,11
28118943,7,8,15
21043679,8,7,15
29587347,15,11,28
15987963,9,6,15
27327455,7,5,12
11980723,11,8,19
44167353,5,9,14
33028986,7,8,15
43162645,7,7,14
15854215,7,9,16
14257275,14,8,22
60296845,8,3,11
39972009,8,5,13
32923802,7,5,12
26215299,14,9,23
5149646,10,7,17
8173593,11,9,20
30156623,18,10,28
62513833,8,9,17
50355821,14,10,24
20334604,19,11,30
51552825,14,3,28
35809809,10,6,16
9356709,11,6,17
35984929,13,13,26
1070001,25,13,38
13352815,21,15,39
20904523,15,8,23
18533435,9,10,19
103213,9,7,16
14597147,14,7,23
25246063,17,13,31
32464998,14,11,25
20479935,33,20,61
24208635,12,8,20
10742355,12,11,23
56403201,8,7,15
20806235,11,11,22
52203589,12,10,22
15089915,14,8,22
29043067,24,22,46
30220991,36,13,60
46883533,20,10,31
29549295,15,15,32
16564011,18,13,32
37640985,10,11,21
30728003,16,14,30
38434641,6,6,12
41663541,13,4,25
29725451,16,13,29
42795377,15,14,29
49477813,8,8,16
50900645,13,13,26
26837883,17,13,30
29011031,13,13,26
48508681,15,13,28
25260111,13,11,24
28973015,16,13,29
21335180,12,11,23
7936573,8,8,16
60476369,10,9,19
47228053,26,16,42
24210223,24,18,42
13429151,18,13,31
31508479,26,19,47
66452849,34,26,61
33880985,55,24,102
17840179,19,12,31
18512835,19,16,35
26374135,20,12,32
29556367,14,12,26
50281809,39,17,56
56780757,24,14,41
33368585,16,15,31
7563437,17,9,26
9817291,19,23,42
66722341,20,13,33
32422098,22,16,43
42072605,19,15,35
18836019,20,18,38
32568718,20,28,48
22578367,13,10,23
19745279,24,20,44
61809213,31,23,54
61138709,24,20,44
12259279,32,24,59
32159630,29,22,51
27440175,23,22,45
55723329,14,9,23
13199359,30,23,54
14206051,23,11,34
32310730,29,25,56
27911699,33,30,63
17084087,31,26,57
9313185,26,22,48
17552311,35,27,64
20954659,40,21,61
31174159,32,15,48
31285503,38,21,59
61271069,100,58,164
44911637,29,26,55
10818767,32,30,62
26858635,24,22,46
46559613,25,23,48
16060647,52,26,98
33272305,22,15,37
19749335,29,23,52
55224673,27,24,52
26473555,42,36,79
11421555,38,34,73
29234259,71,35,137
4357706,30,24,54
37932773,75,57,132
5081770,38,29,70
16998171,34,32,66
20976579,42,32,74
20075243,48,39,87
31568651,43,39,82
22340147,45,41,86
23873459,31,29,61
51671665,54,45,99
22782695,53,20,84
64772077,46,27,73
21914356,62,53,115
5941034,64,65,129
33290929,267,149,512
30516351,96,72,180
21951292,36,29,65
9603813,54,66,120
23809343,91,84,175
25307411,95,89,184
247419084,4,3,7
227292822,1,1,2
221527710,2,1,3
223234234,5,0,10
249208554,10,8,18
248954814,9,4,18
218274886,12,6,23
218768926,3,2,5
230731338,2,1,3
231580558,2,2,4
221271238,5,2,7
228322842,3,3,6
235656262,4,0,8
239377926,4,3,7
230610090,3,3,6
238145458,5,2,9
231758762,4,4,8
215446638,7,7,15
233017022,111,58,180
231112266,8,8,16
233138390,12,5,17
229543610,6,5,11
223161974,4,4,8
223658406,8,6,14
213744154,6,5,11
212062138,12,6,18
237323846,11,11,22
244554890,64,39,110
230752082,8,5,13
227756998,4,3,7
244392510,11,6,18
235219642,30,21,52
212258830,6,8,14
222774070,18,13,31
247001726,18,13,31
215994886,18,13,31
223929586,32,18,50
217078574,13,4,17
222609050,11,12,23
248231223,17,4,30
218981190,16,10,26
214934210,22,12,34
249317631,7,1,10
241961930,19,13,33
228782754,12,11,23
218124230,17,14,31
248645326,25,0,50
220276550,30,22,57
239520038,24,19,45
243686098,22,16,38
217383410,24,20,44
225654838,19,15,34
230174190,40,24,65
220571838,44,43,87
223269706,37,22,61
221219010,32,30,63
223361778,28,26,54
219622330,32,24,57
227093350,44,21,72
227907786,27,27,54
229441158,22,19,41
222325934,36,20,58
225817174,38,33,71
232271286,29,28,57
232274590,29,28,57
228162962,50,48,98
229129838,54,39,94
239681538,68,42,110
225982322,55,39,96
221384286,34,32,66
243759310,65,50,117
230170534,83,59,142
222325490,98,85,183
224370102,83,82,165
235778722,133,117,252
1586197,4,3,7
18177203,5,1,6
20040915,35,25,62
11839307,1,1,2
9197997,2,4,6
4469094,1,1,2
23792415,40,26,68
6204006,5,2,10
7338141,2,1,3
9762765,2,1,4
25152751,3,3,6
27929351,22,10,34
18109,5,5,10
14119227,1,1,2
19430751,3,3,6
28366315,4,5,9
3096458,3,2,5
27427899,1,2,3
26833467,4,2,6
2106385,4,0,7
591849,9,5,16
10733827,37,33,73
28987395,9,8,17
19974335,4,3,7
30743691,36,22,61
21138207,17,14,32
4656282,5,4,9
9866047,8,7,15
25298003,9,8,17
32733574,3,3,6
7010797,7,4,11
18357275,5,2,7
6879182,7,5,12
26103383,6,5,11
18327855,14,8,23
33398341,8,5,13
20123127,6,5,11
8776253,5,5,10
25785059,13,8,21
26587451,10,9,19
24773003,6,6,12
16972251,6,5,11
11312971,9,5,14
10494155,2,3,6
25213375,8,8,16
13516675,17,6,23
22780531,11,4,15
17651427,8,7,15
7742849,6,6,12
28585819,10,9,19
25060555,9,9,18
12648539,6,9,15
20039219,13,14,27
21536767,20,12,32
17739723,13,12,25
8193097,3,2,5
22610927,10,6,16
5469734,13,2,15
20158136,8,8,16
18138847,22,13,43
22782127,7,5,12
7942193,15,10,28
29758963,12,14,26
17182603,16,13,29
7532945,12,10,22
12851323,34,12,46
27994747,31,21,52
20839895,22,17,39
23227395,27,22,49
28115019,15,17,32
16560911,45,18,90
24851571,18,16,34
23431779,22,15,37
15650031,16,14,30
8166501,28,19,48
22937399,19,12,31
17096879,21,23,44
14215535,18,25,43
12579851,20,20,40
19975195,20,19,39
24066239,37,22,59
23020739,27,26,53
31431191,26,9,46
32462870,6,4,10
31425155,49,26,75
24422311,33,19,52
25738011,31,29,60
16963311,23,14,37
17909255,62,46,118
24874327,17,17,34
14554251,54,40,95
24250203,62,47,113
23487259,35,22,57
19589987,699,604,1303
214011710,1,1,2
249938087,11,8,19
218827726,1,1,2
203473786,1,1,2
224029930,2,2,4
238891526,1,1,2
237267306,12,4,22
219187530,2,1,4
247390574,1,1,2
241999006,2,2,4
215566866,2,2,4
249660819,6,3,9
222727210,28,5,41
219871642,16,2,19
223371522,7,4,11
214070366,4,2,6
208708938,1,1,2
231244638,3,2,5
248241720,1,1,2
248540105,12,9,21
209886982,5,3,8
244910582,4,4,8
239331014,13,4,17
230784622,10,5,15
235679582,3,3,6
210648702,4,2,6
232107610,4,3,7
245591938,9,7,16
249511439,8,2,12
200588930,7,5,12
223848582,6,3,9
216049950,4,14,18
240491334,4,3,7
241940454,3,3,6
229524274,7,5,12
214699390,6,6,12
239458962,6,5,11
226884502,9,4,13
233329114,7,6,13
238719198,11,10,21
220203990,5,5,10
215978978,10,9,19
234577766,10,7,17
209350198,6,11,18
243689822,13,10,23
222211310,16,12,28
220430546,40,12,52
235817270,11,6,17
198764506,25,16,44
218559930,25,9,37
201917674,20,15,35
238330810,18,13,33
222324294,11,8,19
217931762,36,23,59
220677502,15,8,23
224444394,14,8,22
224022778,9,10,19
218718942,52,40,92
201544274,92,57,162
218077758,36,33,69
209048666,36,40,76
216604662,18,17,35
224997750,49,44,93
4558830,1,0,1
12903435,42,22,67
7011205,0,1,1
8724413,2,3,5
8884445,4,4,8
320097,2,1,3
12105199,5,5,10
6120826,15,14,29
12239287,13,12,25
11945211,11,10,21
2605770,10,5,15
10623819,17,5,22
8452157,19,8,28
184548950,4,3,7
159846938,1,1,2
166746118,3,1,4
195771714,3,1,5
187138534,5,2,7
149538166,2,2,4
190337834,3,2,5
170760893,3,2,5
147329018,2,2,5
188107706,2,2,4
142778373,4,4,8
141409913,2,2,4
160601154,2,2,4
147104030,4,3,7
170697705,5,4,9
182708754,6,5,11
150361690,3,3,6
176117213,4,4,8
143393325,6,4,10
174274853,5,4,9
187147070,2,2,4
195905114,7,7,14
154697742,8,4,12
188482874,9,1,10
168589534,5,5,10
169208242,7,3,10
147196422,7,7,14
193974562,7,7,14
187719230,7,5,12
147770058,12,9,21
196144590,10,8,18
196495726,10,6,16
164998834,5,4,9
152778946,14,8,22
149511522,11,4,15
184658326,11,3,16
151805062,9,9,18
151073222,11,9,20
140448437,22,11,33
155436334,8,4,12
143905065,16,11,27
149869146,17,8,26
144680658,21,8,41
171445957,16,9,25
196561094,15,10,25
152392174,13,9,25
144167925,17,11,28
149737890,8,5,16
144516037,14,12,26
155333850,16,11,27
144339985,10,10,20
139348845,27,14,48
153785622,14,10,24
190598582,12,8,20
181521314,12,13,25
145592650,14,16,34
151817746,19,21,40
153029274,21,9,31
148484842,30,17,47
149689186,44,23,82
141956617,13,13,26
137665601,15,10,25
153336478,8,5,13
175013933,27,14,46
162135006,15,16,31
147651878,22,21,43
140029069,27,26,53
148876670,35,31,66
145426162,32,26,58
140915981,29,27,57
151855246,34,14,48
151206694,29,33,62
138252749,34,31,65
145340298,21,10,34
137978329,189,44,253
150438526,57,49,106
137169977,87,78,165
144841406,95,90,185
148796922,305,244,582
3430106,4,2,6
3506722,1,2,3
85124,9,3,13
1150177,10,6,16
7876173,5,5,10
6729134,5,5,10
695585,13,10,23
226196826,3,0,3
211118958,1,1,2
227434834,1,1,2
249242857,3,0,3
219630362,3,1,4
247436635,8,3,14
224931974,2,4,6
231700918,20,10,37
209005454,3,2,5
229343210,6,2,8
216700106,5,4,9
221438850,6,7,13
239585790,4,4,8
227065358,5,5,10
235233370,6,5,12
218470318,20,11,31
246020790,13,9,22
223193046,9,8,17
248906186,5,3,8
204093966,43,11,54
197179766,13,9,22
216050882,16,16,32
246897223,23,0,23
233895410,24,18,42
232971590,21,1,50
234047834,28,19,47
233519850,22,11,35
229816070,39,25,64
227533238,34,22,58
229048710,28,0,28
243589294,1,1,2
232971994,2,0,2
249487695,1,1,2
247664106,2,4,6
236114662,2,2,4
241264002,0,1,1
232582454,1,1,2
237104798,5,4,9
250078575,9,6,16
243774410,16,3,19
250220995,18,0,28
249497097,10,5,15
233290770,10,10,20
242143370,12,8,20
19312015,1,5,7
39667085,5,1,6
43462153,1,0,1
23715519,2,2,4
26152611,1,1,2
91724817,1,0,1
43851901,1,2,3
26250811,2,2,4
48844449,2,3,5
68049849,1,2,3
35522617,2,3,5
53558537,2,2,4
24027547,2,2,4
27045915,5,3,8
71135553,1,3,4
35895753,10,4,14
56463529,15,11,29
39754333,3,4,7
20528107,3,2,5
15623107,3,4,7
38643997,3,3,6
54382921,2,3,5
77839198,4,5,9
47333337,9,4,13
73906442,7,4,12
33001354,6,6,12
49109149,3,3,6
83389522,3,3,6
84740745,4,5,9
68801057,4,5,9
11897135,5,3,8
18316911,6,3,9
15389063,6,1,7
28654291,5,5,10
18969279,2,3,5
37892201,12,11,23
44624785,7,7,14
77985366,6,5,11
31764387,6,6,12
69869473,5,6,11
71050793,27,27,54
69165601,5,4,9
87105809,7,4,12
50515813,7,7,14
40097345,5,4,9
69366753,10,13,23
30805947,4,3,7
42951109,8,6,14
14059767,15,11,28
29551939,4,3,7
36590217,9,8,17
45760733,13,4,18
55334913,9,7,16
78529322,8,5,13
29581147,12,10,22
15964679,5,4,9
38645905,10,9,19
62166713,17,16,33
73774898,10,9,19
61871677,12,12,24
10480235,8,6,15
32547330,10,10,20
49457173,9,9,18
60616213,0,8,8
24043355,10,9,19
29503899,13,7,22
47112821,9,9,18
24375699,26,23,49
20401368,12,12,24
76173710,18,12,30
83267353,27,13,42
64683337,4,2,6
61667209,14,6,20
73642954,28,21,49
70674969,29,18,52
55322217,16,14,30
81061146,16,17,33
77315386,29,25,54
66544297,27,18,45
67601781,18,16,34
79317490,15,14,29
57408809,14,0,14
43123673,9,6,15
63176049,12,6,18
36780653,16,8,25
60604277,16,19,35
30703883,16,16,32
55917525,25,27,52
61300481,18,19,37
40800809,25,22,47
43886021,32,31,63
21461471,34,30,66
47592761,40,22,62
80566290,26,26,52
46425845,24,27,52
55033725,31,12,46
56371033,56,44,100
82632374,28,43,71
250214203,9,2,13
250198479,3,0,3
250191459,10,8,18
216708274,8,4,12
236329022,3,3,6
233415026,6,1,7
210605250,7,3,11
230422298,1,1,2
222996342,5,2,7
226548266,8,2,10
241644710,1,1,2
216989982,3,2,5
248178548,4,0,6
247966172,3,2,5
248351135,5,3,8
230051762,1,1,2
208554850,6,3,9
228537194,4,4,8
237168858,7,0,10
248403653,2,2,4
236672062,4,4,8
220885866,4,0,4
241576882,3,3,6
213307102,4,4,8
246748286,6,6,12
209085890,8,7,15
210880166,7,4,11
229910530,19,6,35
240488486,10,7,17
209882726,13,8,21
246333434,2,1,4
227065606,4,4,8
248513456,10,5,20
197844186,1,1,2
173022309,1,1,2
78922946,3,2,5
110475270,4,4,8
103660342,3,3,6
154299082,25,22,47
68248297,4,4,8
95288081,3,4,7
164319898,2,3,5
66577413,5,4,10
68708317,4,4,8
152847970,39,10,60
149754142,3,3,6
57730473,4,4,8
69673349,4,4,8
117090470,8,8,16
162267290,4,3,7
61698737,10,9,19
114481306,8,7,15
88807173,7,6,13
153549246,11,4,15
76711886,8,8,16
89221413,5,5,10
92055165,7,5,13
96870881,11,5,16
62551681,11,11,22
125164622,5,5,10
111602786,12,9,21
67978645,8,8,16
195703706,5,3,8
103313922,8,7,15
204277918,9,3,12
190187682,19,4,35
78098306,11,11,22
86907681,29,3,32
88769389,11,10,21
121336026,29,30,59
123800494,3,2,5
181912638,1,1,2
100710234,2,2,4
183891534,2,1,3
153092782,1,2,3
152338818,6,6,12
161897674,7,5,12
90423757,5,4,9
106210202,5,5,10
61074805,16,12,28
117143114,52,36,88
68778761,7,4,11
111543682,5,4,9
96564713,6,6,12
130573110,2,5,7
121040930,6,7,13
95445201,6,6,12
99944654,2,12,14
177709409,6,4,11
193976398,8,5,13
65366149,3,1,4
113810534,15,13,28
113229046,20,17,37
112809186,53,11,65
68843601,24,16,40
161231442,13,6,19
120482058,33,15,48
136872573,48,12,61
194643210,52,31,85
117925626,20,20,40
152012342,338,122,480
58185245,30,30,60
114926158,224,180,404
96371625,2,1,3
101919074,1,1,2
36920761,3,4,7
50513281,7,6,13
141686273,8,7,15
99078721,10,7,17
130325046,3,2,5
65448421,3,3,6
88530801,6,5,11
110276002,3,3,6
120566138,3,3,6
70909365,4,4,8
53024821,8,4,12
173814009,6,4,10
83260089,5,5,10
85132681,5,5,10
130211582,4,4,8
55667117,4,5,9
93893809,6,4,10
46852845,3,3,6
70450189,4,4,8
173446777,4,4,8
177589353,4,4,8
161046258,4,5,9
81357406,7,7,14
193604442,7,5,12
177710941,12,10,23
85130601,9,10,19
76478042,5,4,9
99528945,9,10,19
67373433,5,5,10
44109633,7,7,14
76581794,5,4,9
73748850,12,12,24
108092246,12,12,24
102221586,4,4,8
65498797,23,13,36
40957677,9,8,17
103995890,8,5,13
119136958,15,14,29
34206417,21,17,38
140074201,28,20,51
47888137,39,29,68
132263062,23,20,43
99162809,40,36,76
123340010,0,1,1
130002622,3,3,6
68030265,3,2,5
48714021,2,2,4
83651465,5,4,9
128578610,7,5,12
149991470,23,20,43
116754842,12,8,20
146220426,3,3,6
67601669,4,5,9
38583685,4,4,8
133444690,12,6,18
46156581,19,6,28
72361530,12,8,20
152435118,11,7,18
121811038,10,10,20
95583657,17,12,29
110434482,19,9,29
47780777,12,12,24
132992994,18,16,34
105160986,43,26,70
98246297,50,28,78
187445374,9,5,15
145567970,9,9,18
141466445,16,16,32
142330,4,3,7
105420,4,3,7
893473,4,2,6
1177197,14,12,26
228931242,4,4,8
172806833,1,1,2
179454022,1,1,2
214149726,1,1,2
213817654,3,3,6
217946174,10,2,13
241077722,9,2,17
221022214,6,3,9
196833022,3,2,5
164354894,1,2,3
196102310,2,0,2
240228398,5,5,10
235321994,8,8,16
232209490,17,16,33
217248230,2,0,3
203023558,4,0,4
191598398,10,7,17
218528038,5,2,7
172394145,1,1,2
184956618,2,1,3
183905010,13,5,18
163107962,6,2,8
173029357,10,8,18
247356649,1,1,2
243235766,2,1,3
224949178,2,2,4
247599665,2,2,4
224951454,2,1,3
223280894,5,5,10
238700114,18,9,31
217434198,9,7,16
200327618,18,10,28
243186802,9,9,18
228584294,7,3,10
199651786,5,3,8
200296482,9,5,14
227426834,10,7,17
198273734,10,10,20
229943662,16,10,26
211354538,1,1,2
173692329,3,2,5
184794286,8,4,13
202717962,6,4,10
138487413,4,5,9
151194230,3,3,6
147103390,2,2,4
135919122,5,5,10
134668034,7,5,12
183919894,10,6,16
162540446,3,0,6
162625182,5,1,6
157482854,3,3,6
139078137,6,7,13
171411365,9,3,12
136604653,8,8,16
135142762,14,11,25
138477041,14,16,30
142856009,26,24,50
155384474,10,3,13
138837673,39,35,74
146254062,30,21,51
248102209,11,2,13
248370176,2,2,4
31299511,4,1,5
36335841,1,1,2
4063786,8,2,15
15040867,0,2,2
37605329,1,2,3
22725859,2,4,6
52154429,9,6,15
30094411,4,1,5
38481157,4,4,8
20747463,1,1,2
28036575,1,1,2
18019735,4,3,7
21452019,2,1,3
20912003,3,2,5
30156215,9,4,13
28862327,4,4,8
809737,7,6,13
25974071,4,4,8
47479113,3,4,7
35548229,4,4,8
51194389,4,4,8
31996127,4,4,8
45262525,4,4,8
48021333,9,4,17
42999709,3,3,6
51193369,7,4,11
51390601,4,5,9
38513745,8,4,12
33998809,4,4,8
8924321,10,6,16
46909325,11,7,18
28384983,21,7,34
40569413,5,6,11
43063797,8,5,13
10211927,9,8,17
50575121,10,9,19
45029185,8,8,16
46023677,8,8,16
45632405,18,12,30
15134439,11,10,21
37672693,43,0,43
51230433,20,13,34
30938863,19,3,25
3888329,8,6,14
28854135,22,12,34
1777613,15,10,30
44446061,25,24,49
54018869,16,13,29
35949449,19,19,38
16011975,21,0,21
27588747,22,21,43
44386841,58,40,108
18653583,77,46,133
250837795,3,0,3
124601462,2,2,4
127930666,7,2,12
167200766,2,2,4
201119802,4,3,7
155962006,13,8,26
200400918,1,1,2
130365398,3,3,6
152646018,5,3,8
188134214,3,3,6
136825761,9,4,16
141199785,8,4,13
116347802,9,6,15
172249661,6,5,11
126644250,3,3,6
122434298,12,8,22
177178369,4,4,8
133829022,3,2,5
132390870,4,3,7
128200266,4,4,8
118773902,4,0,8
127563530,6,4,10
172751933,2,1,3
166140930,4,4,8
141504417,4,0,8
120565238,4,4,8
115897238,6,4,10
135082686,11,5,19
157951102,8,3,11
137825257,7,6,13
143337497,5,0,5
117911654,15,13,28
130207918,25,17,44
116189566,16,15,31
129406142,18,15,33
159650898,16,16,32
122642154,21,15,36
124360994,12,11,23
120581262,61,44,105
117144250,116,41,157
116139054,33,26,59
64645065,1,1,2
123378498,1,2,3
99253293,3,2,5
112776338,9,12,22
80512930,1,1,2
66813773,1,1,2
88537873,1,1,2
61288645,2,2,4
59777157,1,1,2
78364826,1,1,2
52889221,0,1,1
118776826,3,2,6
91850613,1,1,2
70893665,3,3,6
105448486,3,2,5
130615578,2,2,4
107377394,2,2,5
65087005,2,2,4
64996073,0,2,2
58978057,26,7,37
